"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 344282)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 344282)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 344282)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 344282)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 15, 28, 345265)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 25, 29, 314987)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 294882)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 294882)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 294882)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 295856)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 295856)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 295856)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 295856)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 295856)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 295856)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 296829)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 296829)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 35, 30, 296829)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 134326)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 134326)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 135294)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 135294)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 135294)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 135294)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 135294)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 135294)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 136268)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 136268)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 136268)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 45, 31, 136268)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 958566)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 958566)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 958566)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 958566)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 959528)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 959528)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 959528)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 960506)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 960506)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 960506)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 961423)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 5, 55, 29, 961423)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 858639)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 858639)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 6, 5, 30, 859135)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 6, 15, 31, 721374)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 794764)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 794764)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 794764)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 794764)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 795755)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 795755)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 795755)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 795755)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 795755)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 795755)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 796251)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 6, 25, 32, 796251)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 487831)}","{'location': 'Marino Center - 2nd Floor', 'count': 28, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 488811)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 488811)}","{'location': 'Marino Center - Gymnasium', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 488811)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 488811)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 40, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 489731)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 489731)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 30, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 489731)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 490665)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 490665)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 490665)}","{'location': 'SquashBusters - 4th Floor', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 7, 39, 15, 490665)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 38, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - 2nd Floor', 'count': 38, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - Gymnasium', 'count': 13, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - Gymnasium', 'count': 13, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'SquashBusters - 4th Floor', 'count': 42, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}","{'location': 'SquashBusters - 4th Floor', 'count': 42, 'time': datetime.datetime(2023, 1, 11, 15, 22, 48, 566335)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 41, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 779265)}","{'location': 'Marino Center - 2nd Floor', 'count': 41, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 779265)}","{'location': 'Marino Center - Gymnasium', 'count': 15, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 779265)}","{'location': 'Marino Center - Gymnasium', 'count': 15, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 779265)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 779265)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 779265)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 780271)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 780271)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 780271)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 780271)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 780271)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 15, 32, 49, 780271)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 41, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 924256)}","{'location': 'Marino Center - 2nd Floor', 'count': 41, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 924256)}","{'location': 'Marino Center - Gymnasium', 'count': 15, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 924256)}","{'location': 'Marino Center - Gymnasium', 'count': 15, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 924256)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 925246)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 15, 42, 50, 926260)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 42, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 346274)}","{'location': 'Marino Center - 2nd Floor', 'count': 42, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - Gymnasium', 'count': 8, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - Gymnasium', 'count': 8, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 51, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 32, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 347245)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 348242)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 348242)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 348242)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 15, 52, 59, 348242)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 367799)}","{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 367799)}","{'location': 'Marino Center - Gymnasium', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 367799)}","{'location': 'Marino Center - Gymnasium', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 367799)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 368805)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 368805)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 368805)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 368805)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 369823)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 369823)}","{'location': 'SquashBusters - 4th Floor', 'count': 48, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 369823)}","{'location': 'SquashBusters - 4th Floor', 'count': 48, 'time': datetime.datetime(2023, 1, 11, 16, 4, 53, 369823)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - Gymnasium', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - Gymnasium', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'SquashBusters - 4th Floor', 'count': 48, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}","{'location': 'SquashBusters - 4th Floor', 'count': 48, 'time': datetime.datetime(2023, 1, 11, 16, 14, 59, 737300)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - Gymnasium', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - Gymnasium', 'count': 12, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'SquashBusters - 4th Floor', 'count': 48, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}","{'location': 'SquashBusters - 4th Floor', 'count': 48, 'time': datetime.datetime(2023, 1, 11, 16, 25, 27, 467556)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 11887)}","{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 11887)}","{'location': 'Marino Center - Gymnasium', 'count': 14, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 11887)}","{'location': 'Marino Center - Gymnasium', 'count': 14, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 11887)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 16, 35, 35, 12894)}"
"{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 919858)}","{'location': 'Marino Center - 2nd Floor', 'count': 45, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 919858)}","{'location': 'Marino Center - Gymnasium', 'count': 14, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 919858)}","{'location': 'Marino Center - Gymnasium', 'count': 14, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 919858)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 919858)}","{'location': 'Marino Center - 3rd Floor Weight Room', 'count': 53, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 920926)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 920926)}","{'location': 'Marino Center - 3rd Floor Select & Cardio', 'count': 33, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 920926)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 920926)}","{'location': 'Marino Center - Track', 'count': 3, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 920926)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 920926)}","{'location': 'SquashBusters - 4th Floor', 'count': 36, 'time': datetime.datetime(2023, 1, 11, 16, 45, 35, 921974)}"
